Event	ID	Name			Wwise Object Path	Notes
	88712019	Flashlight_Break			\Default Work Unit\Player\Flashlight_Break	
	103142110	Flashlight_Toggle			\Default Work Unit\Player\Flashlight_Toggle	
	197586729	Play_InGameMusic_Pause			\Default Work Unit\Music\Play_InGameMusic_Pause	
	447414835	Small_Enemy_Footsteps			\Default Work Unit\Enemies\Small Enemy\Small_Enemy_Footsteps	
	452547817	Stop_All			\Default Work Unit\Stop_All	
	517805850	Small_Enemy_Attack			\Default Work Unit\Enemies\Small Enemy\Small_Enemy_Attack	
	655777854	Crying_Girl			\Default Work Unit\Enemies\Crying_Girl	
	816370673	GameOver_Music			\Default Work Unit\Music\GameOver_Music	
	871813740	Player_Hit			\Default Work Unit\Player\Player_Hit	
	884037492	Sewer_Ambience			\Default Work Unit\Ambience\Level_01\Sewer_Ambience	
	921611381	Wave_Change			\Default Work Unit\Stingers\Wave_Change	
	1371319734	Out_Of_Ammo			\Default Work Unit\Player\Out_Of_Ammo	
	1432716332	Game_Over			\Default Work Unit\Stingers\Game_Over	
	1520976743	Large_Enemy_Footsteps			\Default Work Unit\Enemies\Large Enemy\Large_Enemy_Footsteps	
	1730208058	Player_Footsteps			\Default Work Unit\Player\Player_Footsteps	
	1975887235	Secret_Door_Open			\Default Work Unit\Stingers\Secret_Door_Open	
	2088343134	Large_Enemy_Grunts_Stop			\Default Work Unit\Enemies\Large Enemy\Large_Enemy_Grunts_Stop	
	2227957873	Rats			\Default Work Unit\Ambience\Rats	
	2234746274	Spawn_Sound			\Default Work Unit\Enemies\Spawn_Sound	
	2385984939	FlashLight_Brighten			\Default Work Unit\Player\FlashLight_Brighten	
	2465880979	Large_Enemy_Grunts			\Default Work Unit\Enemies\Large Enemy\Large_Enemy_Grunts	
	2602049768	Healing_Light			\Default Work Unit\Healing_Light	
	2737219330	Wind_Ambience			\Default Work Unit\Ambience\Main_Menu\Wind_Ambience	
	2855972596	UI_Hover_Sound			\Default Work Unit\UI\UI_Hover_Sound	
	2975941020	Large_Enemy_Death			\Default Work Unit\Enemies\Large Enemy\Large_Enemy_Death	
	3230452249	Small_Enemy_Laugh			\Default Work Unit\Enemies\Small Enemy\Small_Enemy_Laugh	
	3306210749	Play_Main_Menu			\Default Work Unit\Music\Play_Main_Menu	
	3395647519	Player_Vocal_Cues			\Default Work Unit\Player\Player_Vocal_Cues	
	3498111913	Gun_Shoot			\Default Work Unit\Player\Gun_Shoot	
	3561417964	Small_Enemy_Laugh_Stop			\Default Work Unit\Enemies\Small Enemy\Small_Enemy_Laugh_Stop	
	3762008648	Play_InGameMusic_Resume			\Default Work Unit\Music\Play_InGameMusic_Resume	
	3799629626	Play_InGameMusic			\Default Work Unit\Music\Play_InGameMusic	
	3897667184	Small_Enemy_Death			\Default Work Unit\Enemies\Small Enemy\Small_Enemy_Death	
	4250807398	Large_Enemy_Attack			\Default Work Unit\Enemies\Large Enemy\Large_Enemy_Attack	
	4253579710	Ammo_Pickup			\Default Work Unit\Interactables\Ammo_Pickup	
	4262893814	Crow_Caw			\Default Work Unit\Ambience\Main_Menu\Crow_Caw	

State Group	ID	Name			Wwise Object Path	Notes
	1852808225	Playing			\Default Work Unit\Playing	

State	ID	Name	State Group			Notes
	748895195	None	Playing			

Game Parameter	ID	Name			Wwise Object Path	Notes
	1240670792	Distance			\Default Work Unit\Distance	
	2468440487	Sound_Fade			\Default Work Unit\Sound_Fade	
	2788398400	HealingLight_Fade			\Default Work Unit\HealingLight_Fade	

Effect plug-ins	ID	Name	Type				Notes
	739677818	BigEnemy_Voice_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\BigEnemy_Voice_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Large_Enemy\Larg_Enemy_Grunt\Voices\BigEnemy_Voice_01		1124692
	745451864	PlayerFootsteps_Main_05	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\PlayerFootsteps_Main_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Footsteps\Player_Footsteps_Main\PlayerFootsteps_Main_05		16132
	753782055	Female_Scream_02	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Female_Scream_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemy_Spawn\Scream\Female\Female_Scream_02		133812
	755612802	UI_Main_Part_02	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\UI_Main_Part_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI_Main_Sound\UI_Main_Part_02		439860
	767726135	Male_Scream_02	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Male_Scream_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemy_Spawn\Scream\Male\Male_Scream_02		129044
	783892982	GameOver_Music	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\GameOver_Music_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\GameOver_Music\GameOver_Music		3072144
	793120761	Small_Enemy_Attack_Grunt_04	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Small_Enemy_Attack_Grunt_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Small_Enemy\Small_Enemy_Attack\Attack_Grunts\Small_Enemy_Attack_Grunt_04		37658
	827714307	PlayerFootsteps_Cloth_04	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\PlayerFootsteps_Cloth_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Footsteps\Player_Footsteps_Cloth\PlayerFootsteps_Cloth_04		84672
	835078885	PlayerFootsteps_Wet_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\PlayerFootsteps_Wet_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Footsteps\Player_Footsteps_Water\PlayerFootsteps_Wet_01		55272
	883460431	Strings _Test	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Strings _Test_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\InGame_Music\InGame_Final\Strings _Test		3804176
	909813545	UI_Main_Part_03	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\UI_Main_Part_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI_Main_Sound\UI_Main_Part_03		437472
	909923145	Spawn_Main	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Spawn_Main_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemy_Spawn\Spawn_Main		527472
	911734441	Secret_Door_Open	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Secret_Door_Open_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Stingers\Secret_Door_Open		920688
	914296452	Male_Scream_03	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Male_Scream_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemy_Spawn\Scream\Male\Male_Scream_03		67396
	935692605	SmallEnemy_Laugh_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\SmallEnemy_Laugh_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Small_Enemy\Small_Enemy_Laugh\SmallEnemy_Laugh_01		228724
	956901904	BigEnemy_NoVoice_03	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\BigEnemy_NoVoice_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Large_Enemy\Larg_Enemy_Grunt\Voices\BigEnemy_NoVoice_03		670648
	964351560	Intro_Synth	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Synth_Test_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\InGame_Music\InGame_Intro\Intro_Synth		3542032
	966295376	PlayerFootsteps_Main_01	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\PlayerFootsteps_Main_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player_Footsteps\Player_Footsteps_Main\PlayerFootsteps_Main_01		14848
	970301744	LargeEnemy_Footsteps_V2_02	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\LargeEnemy_Footsteps_V2_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Large_Enemy\Large_Enemy_Footsteps\LargeEnemy_Footsteps_V2_02		182164
	971748959	DownLight_InGame_T1	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\DownLight_InGame_T1_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\InGame_Music\InGame_Orchestra\DownLight_InGame_T1		19397812
	972283037	SmallEnemy_Laugh_03	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\SmallEnemy_Laugh_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Small_Enemy\Small_Enemy_Laugh\SmallEnemy_Laugh_03		203278
	978542759	Female_Scream_03	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Female_Scream_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Enemy_Spawn\Scream\Female\Female_Scream_03		139096
	997529174	GameOver_Stinger_F	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\GameOver_Stinger_F_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Stingers\GameOver_Stinger_F		943376
	999530911	CryFemale_SFXB_2023	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\CryFemale_SFXB.2023_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\CryFemale_SFXB_2023		2019100
	1000178330	Guitar	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Guitar_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\InGame_Music\InGame_Final\Guitar		1736994
	1014441594	Reload_V2_02	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Reload_V2_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Reload\Reload_V2_02		146996
	1031864434	Chior	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Chior_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\InGame_Music\InGame_Middle\Chior		3072144
	1069374550	BigEnemy_Loop	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\BigEnemy_Loop_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemies\Large_Enemy\Larg_Enemy_Grunt\BigEnemy_Loop		6591520
	1071149357	Rat_Stinger_F_04	C:\Users\Connor Lee\DownLight\DownLight_WwiseProject\.cache\iOS\SFX\Rat_Stinger_F_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Rats\Rat_Stinger_F_04		242028

